STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_birth,Country/region of birth,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2013,,38062535,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2014,,38017856,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2015,,38005614,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2016,,37967209,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2017,,37972964,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2018,,37976687,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2019,,37972812,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2020,,37958138,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2021,,37073357,,bep,"break in time series, estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2022,,36889761,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2023,,36753736,,ep,"estimated, provisional",,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PL,Poland,2024,,36620970,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2000,,10198233,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2001,,10256658,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2002,,10329340,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2003,,10407465,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2006,,10569592,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2007,,10599095,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2008,,10617575,,p,provisional,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2009,,10563014,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2010,,10573479,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2011,,10572721,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2012,,10558950,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2013,,10503889,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2014,,10444092,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2015,,10395121,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2016,,10368554,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2017,,10344478,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2018,,10335770,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2019,,10333496,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2020,,10375395,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2021,,10394297,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2022,,10421117,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2023,,10516621,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,PT,Portugal,2024,,10639726,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2013,,20020074,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2014,,19947311,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2015,,19870647,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2016,,19760585,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2017,,19643949,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2018,,19533481,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2019,,19414458,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2020,,19328838,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2021,,19201662,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2023,,19054548,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,RO,Romania,2024,,19067576,,e,estimated,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2000,,8861426,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2001,,8882792,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2002,,8909128,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2003,,8940788,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2004,,8975670,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2005,,9011392,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2006,,9047752,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2007,,9113257,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2008,,9182927,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2009,,9256347,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2010,,9340682,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2011,,9415570,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2012,,9482855,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2013,,9555893,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2014,,9644864,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2015,,9747355,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2016,,9851017,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2017,,9995153,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2018,,10120242,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2019,,10230185,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2020,,10327589,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2021,,10379295,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2022,,10452326,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2023,,10521556,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SE,Sweden,2024,,10551707,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2000,,1987755,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2001,,1990094,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2002,,1994026,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2003,,1995033,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2004,,1996433,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2005,,1997590,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2006,,2003358,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2007,,2010377,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2008,,2025866,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2009,,2032362,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2010,,2046976,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2011,,2050189,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2012,,2055496,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2013,,2058821,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2014,,2061085,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2015,,2062874,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2016,,2064188,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2017,,2065895,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2018,,2066880,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2019,,2080908,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2020,,2095861,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2021,,2108977,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2022,,2107180,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2023,,2116972,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2024,,2123949,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2000,,5398657,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2001,,5402547,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2002,,5378951,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2003,,5379161,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2004,,5380053,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2005,,5384822,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2006,,5389180,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2007,,5393637,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2008,,5400998,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2009,,,,b,break in time series,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2010,,5424925,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2011,,5435273,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2012,,5404322,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2013,,5410836,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2014,,5415949,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2015,,5421349,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2016,,5426252,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2017,,5435343,,,,,
dataflow,ESTAT:MIGR_POP3CTB(1.0),"Population on 1 January by age group, sex and country of birth",A,Annual,TOTAL,Total,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2018,,5443120,,,,,
